hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_stay_nights,total_guests,total_previous_bookings,estimated_revenue,arrival_month_num,arrival_day,arrival_weekday
City Hotel,1,312,2015,August,35,25,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Canceled,06-07-2015,2015-08-25,4,2,1,248.0,8,25,1
City Hotel,1,302,2016,September,38,16,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,0.0,70,Transient,100.0,0,0,Canceled,28-01-2016,2016-09-16,3,2,0,300.0,9,16,4
City Hotel,1,346,2015,September,40,28,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,0.0,0,Contract,62.0,0,0,Canceled,01-01-2015,2015-09-28,2,2,1,124.0,9,28,0
City Hotel,0,9,2016,June,25,17,0,2,3,0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,177.0,0,2,Check-Out,19-06-2016,2016-06-17,2,3,0,354.0,6,17,4
City Hotel,0,124,2016,June,27,30,0,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0.0,0,Transient-Party,97.55,0,0,Check-Out,02-07-2016,2016-06-30,2,2,0,195.1,6,30,3
Resort Hotel,1,54,2016,July,29,15,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,160.0,0,0,Canceled,13-06-2016,2016-07-15,2,2,0,320.0,7,15,4
City Hotel,1,161,2017,May,18,5,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,30.0,0.0,0,Transient,120.0,0,0,Canceled,25-11-2016,2017-05-05,2,2,0,240.0,5,5,4
City Hotel,0,3,2016,September,40,26,3,7,1,0,0,BB,PRT,Corporate,Corporate,1,4,46,A,A,0,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,06-10-2016,2016-09-26,10,1,50,650.0,9,26,0
City Hotel,0,69,2015,October,44,25,2,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,0.0,58,Transient-Party,85.67,0,0,Check-Out,28-10-2015,2015-10-25,3,2,0,257.01,10,25,6
City Hotel,1,420,2016,September,36,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,35.0,0.0,0,Transient,75.0,0,0,Canceled,12-10-2015,2016-09-03,4,2,0,300.0,9,3,5
City Hotel,0,7,2015,September,39,21,1,2,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Contract,136.0,0,2,Check-Out,24-09-2015,2015-09-21,3,2,0,408.0,9,21,0
City Hotel,0,122,2016,March,14,27,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,0.0,0,Transient-Party,107.0,0,1,Check-Out,30-03-2016,2016-03-27,3,2,0,321.0,3,27,6
City Hotel,0,3,2016,April,18,25,1,0,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,0.0,40.0,0,Transient,65.0,0,0,Check-Out,26-04-2016,2016-04-25,1,1,4,65.0,4,25,0
City Hotel,0,178,2016,August,35,23,0,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,0.0,0,Transient,143.7,1,1,Check-Out,26-08-2016,2016-08-23,3,3,0,431.09999999999997,8,23,1
City Hotel,0,83,2016,March,14,28,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,0.0,0,Transient,80.75,0,0,Check-Out,02-04-2016,2016-03-28,5,2,0,403.75,3,28,0
Resort Hotel,1,162,2016,August,36,31,2,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,141.33,0,0,Canceled,21-07-2016,2016-08-31,9,2,0,1271.97,8,31,2
Resort Hotel,0,16,2016,December,52,24,2,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,0.0,0.0,0,Transient,99.33,0,0,Check-Out,27-12-2016,2016-12-24,3,2,0,297.99,12,24,5
Resort Hotel,1,108,2016,March,13,21,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Canceled,04-01-2016,2016-03-21,2,2,0,96.0,3,21,0
City Hotel,0,13,2016,October,42,10,1,2,2,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,332.0,0,Transient,159.0,0,0,Check-Out,13-10-2016,2016-10-10,3,2,0,477.0,10,10,0
Resort Hotel,0,130,2016,August,34,20,4,10,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,189.86,0,0,Check-Out,03-09-2016,2016-08-20,14,2,0,2658.04,8,20,5
City Hotel,1,178,2016,August,34,18,0,3,1,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,124.5,0,0,Canceled,04-03-2016,2016-08-18,3,2,0,373.5,8,18,3
Resort Hotel,0,217,2017,August,35,29,0,4,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,410.0,0.0,0,Transient,106.35,0,1,Check-Out,02-09-2017,2017-08-29,4,2,0,425.4,8,29,1
Resort Hotel,0,73,2017,February,7,17,1,2,2,0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,498.0,0,Transient-Party,40.0,0,0,Check-Out,20-02-2017,2017-02-17,3,2,0,120.0,2,17,4
Resort Hotel,0,4,2016,November,48,26,2,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,43.0,0,1,Check-Out,29-11-2016,2016-11-26,3,1,0,129.0,11,26,5
Resort Hotel,1,126,2017,June,25,20,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410.0,0.0,0,Transient,63.0,0,0,Canceled,14-02-2017,2017-06-20,4,2,0,252.0,6,20,1
City Hotel,0,7,2016,August,35,26,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,143.0,0,1,Check-Out,30-08-2016,2016-08-26,4,2,0,572.0,8,26,4
City Hotel,1,230,2016,July,31,26,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0.0,0,Transient-Party,95.75,0,1,Canceled,25-01-2016,2016-07-26,3,2,0,287.25,7,26,1
Resort Hotel,1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient-Party,73.33,0,0,Canceled,19-01-2016,2016-02-06,3,2,0,219.99,2,6,5
City Hotel,1,226,2017,June,24,16,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,0.0,0,Transient,105.0,0,0,Canceled,21-04-2017,2017-06-16,3,2,0,315.0,6,16,4
Resort Hotel,0,63,2017,April,15,10,1,2,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,0.0,0,Contract,63.95,0,0,Check-Out,13-04-2017,2017-04-10,3,1,0,191.85000000000002,4,10,0
City Hotel,0,127,2016,April,18,28,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient,90.0,0,0,Check-Out,02-05-2016,2016-04-28,4,2,0,360.0,4,28,3
City Hotel,1,19,2016,September,39,23,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,159.0,0,1,Canceled,20-09-2016,2016-09-23,3,2,0,477.0,9,23,4
City Hotel,0,21,2017,February,8,20,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,80.0,0,0,Check-Out,22-02-2017,2017-02-20,2,2,0,160.0,2,20,0
Resort Hotel,0,39,2015,November,46,11,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,66.64,0,0,Check-Out,16-11-2015,2015-11-11,5,2,0,333.2,11,11,2
City Hotel,1,3,2015,September,36,5,2,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,0.0,0,0,Canceled,03-09-2015,2015-09-05,4,1,0,0.0,9,5,5
City Hotel,0,6,2016,September,39,22,0,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,159.0,0,3,Check-Out,23-09-2016,2016-09-22,1,2,0,159.0,9,22,3
City Hotel,1,169,2017,April,16,21,2,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,117.0,0,1,Canceled,08-11-2016,2017-04-21,5,3,0,585.0,4,21,4
Resort Hotel,1,95,2017,April,14,8,2,3,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,150.0,0,0,Canceled,19-01-2017,2017-04-08,5,4,0,750.0,4,8,5
City Hotel,0,27,2017,February,6,5,2,2,1,0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,68.0,0,1,Check-Out,09-02-2017,2017-02-05,4,1,0,272.0,2,5,6
Resort Hotel,1,155,2015,October,44,31,0,1,2,0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,0.0,0.0,0,Transient,36.0,0,0,Canceled,26-10-2015,2015-10-31,1,2,0,36.0,10,31,5
City Hotel,0,14,2017,May,18,2,0,4,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,127.5,0,1,Check-Out,06-05-2017,2017-05-02,4,2,0,510.0,5,2,1
Resort Hotel,0,0,2017,July,28,12,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0.0,0,Transient,8.0,0,0,Check-Out,13-07-2017,2017-07-12,1,2,0,8.0,7,12,2
Resort Hotel,0,277,2015,October,41,6,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,E,0,No Deposit,273.0,0.0,0,Transient-Party,68.74,0,0,Check-Out,13-10-2015,2015-10-06,7,2,0,481.17999999999995,10,6,1
City Hotel,1,6,2015,September,37,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,127.0,0,0,Canceled,07-09-2015,2015-09-11,3,2,0,381.0,9,11,4
City Hotel,1,46,2017,March,13,27,1,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,106.2,0,0,Canceled,10-02-2017,2017-03-27,3,2,0,318.6,3,27,0
Resort Hotel,1,77,2015,September,40,28,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,0.0,0,Transient,74.6,0,1,Canceled,25-07-2015,2015-09-28,4,2,0,298.4,9,28,0
Resort Hotel,0,315,2015,September,40,29,2,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,0.0,0,Contract,71.26,0,0,Check-Out,08-10-2015,2015-09-29,9,2,0,641.34,9,29,1
City Hotel,0,263,2017,June,25,23,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,0.0,0,Transient-Party,105.0,0,1,Check-Out,27-06-2017,2017-06-23,4,2,0,420.0,6,23,4
City Hotel,1,112,2017,April,15,12,0,3,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,172.5,0,1,Canceled,08-01-2017,2017-04-12,3,3,0,517.5,4,12,2
City Hotel,0,3,2017,January,1,5,0,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,90.1,0,1,Check-Out,08-01-2017,2017-01-05,3,1,0,270.29999999999995,1,5,3
Resort Hotel,0,222,2017,June,25,23,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,76.23,0,1,Check-Out,28-06-2017,2017-06-23,5,2,0,381.15000000000003,6,23,4
City Hotel,1,128,2017,August,31,4,0,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,195.0,0,0,Canceled,12-07-2017,2017-08-04,1,3,0,195.0,8,4,4
City Hotel,1,40,2017,March,13,29,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,0.0,0,Transient,158.0,0,0,Canceled,19-03-2017,2017-03-29,3,2,0,474.0,3,29,2
Resort Hotel,0,34,2016,March,11,8,2,5,2,0,0,FB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,0.0,0,Transient,83.33,0,1,Check-Out,15-03-2016,2016-03-08,7,2,0,583.31,3,8,1
City Hotel,0,8,2015,October,44,29,1,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,94.24,0,0,Check-Out,02-11-2015,2015-10-29,4,2,0,376.96,10,29,3
City Hotel,1,196,2016,August,32,4,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,105.3,0,0,Canceled,25-01-2016,2016-08-04,3,2,0,315.9,8,4,3
Resort Hotel,0,3,2016,December,49,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Check-Out,03-12-2016,2016-12-01,2,2,0,96.0,12,1,3
Resort Hotel,0,274,2017,August,33,16,2,4,2,1,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0.0,0,Transient,224.1,1,3,Check-Out,22-08-2017,2017-08-16,6,3,0,1344.6,8,16,2
Resort Hotel,0,6,2016,March,12,15,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0.0,0.0,0,Transient,30.0,0,0,Check-Out,17-03-2016,2016-03-15,2,1,0,60.0,3,15,1
City Hotel,0,5,2015,December,50,9,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,0.0,0,Transient-Party,58.0,0,1,Check-Out,12-12-2015,2015-12-09,3,2,0,174.0,12,9,2
Resort Hotel,0,0,2015,September,40,30,0,1,2,0,0,BB,DEU,Corporate,Corporate,0,0,0,G,G,0,No Deposit,110.0,0.0,0,Transient,90.1,0,0,Check-Out,01-10-2015,2015-09-30,1,2,0,90.1,9,30,2
City Hotel,0,219,2017,June,25,18,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,117.0,0,1,Check-Out,23-06-2017,2017-06-18,5,2,0,585.0,6,18,6
City Hotel,0,115,2016,May,19,4,1,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,99.45,0,1,Check-Out,09-05-2016,2016-05-04,5,2,0,497.25,5,4,2
City Hotel,0,115,2016,April,15,8,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,0.0,34,Transient-Party,57.5,0,0,Check-Out,10-04-2016,2016-04-08,2,1,0,115.0,4,8,4
Resort Hotel,0,77,2015,September,40,28,2,5,2,0,0,HB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,0.0,0,Transient,78.1,0,2,Check-Out,05-10-2015,2015-09-28,7,2,0,546.6999999999999,9,28,0
City Hotel,1,302,2016,October,41,6,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,3.0,0.0,0,Transient,105.0,0,0,Canceled,29-12-2015,2016-10-06,3,2,1,315.0,10,6,3
Resort Hotel,0,1,2017,February,6,11,0,1,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240.0,0.0,0,Transient,48.0,0,1,Check-Out,12-02-2017,2017-02-11,1,2,1,48.0,2,11,5
Resort Hotel,0,129,2016,July,29,10,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,158.67,1,3,Check-Out,16-07-2016,2016-07-10,6,2,0,952.02,7,10,6
City Hotel,0,0,2017,June,22,1,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,0.0,0,Transient,92.98,0,0,Check-Out,02-06-2017,2017-06-01,1,2,0,92.98,6,1,3
City Hotel,0,9,2016,June,25,17,1,2,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,138.0,0.0,0,Transient,95.0,0,1,Check-Out,20-06-2016,2016-06-17,3,3,0,285.0,6,17,4
City Hotel,0,28,2016,June,25,14,0,3,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,108.42,0,1,Check-Out,17-06-2016,2016-06-14,3,1,0,325.26,6,14,1
City Hotel,0,10,2017,July,27,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,219.0,0.0,0,Transient-Party,95.0,0,0,Check-Out,07-07-2017,2017-07-06,1,1,0,95.0,7,6,3
Resort Hotel,0,295,2017,March,11,15,2,4,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0.0,0,Transient,26.64,0,1,Check-Out,21-03-2017,2017-03-15,6,1,0,159.84,3,15,2
City Hotel,1,127,2016,April,18,28,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,0.0,0,Transient-Party,80.0,0,0,Canceled,10-02-2016,2016-04-28,4,1,0,320.0,4,28,3
Resort Hotel,1,22,2017,April,14,6,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,115.0,0,0,Canceled,15-03-2017,2017-04-06,3,2,0,345.0,4,6,3
City Hotel,1,97,2017,March,11,14,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,0.0,0,Transient,85.0,0,0,Canceled,07-12-2016,2017-03-14,2,2,0,170.0,3,14,1
City Hotel,0,59,2015,November,48,28,2,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,106.2,0,1,Check-Out,04-12-2015,2015-11-28,6,2,0,637.2,11,28,5
Resort Hotel,0,21,2015,November,46,12,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,334.0,281.0,0,Transient-Party,40.0,0,0,Check-Out,15-11-2015,2015-11-12,3,1,0,120.0,11,12,3
City Hotel,1,95,2017,July,30,28,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,125.0,0,1,Canceled,24-04-2017,2017-07-28,2,2,0,250.0,7,28,4
City Hotel,0,153,2016,July,30,23,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,108.45,0,1,Check-Out,27-07-2016,2016-07-23,4,2,0,433.8,7,23,5
City Hotel,1,88,2017,August,32,12,2,5,3,0,0,BB,ROU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,0.0,0,Transient,195.0,0,1,Canceled,18-05-2017,2017-08-12,7,3,0,1365.0,8,12,5
City Hotel,0,3,2017,August,35,31,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,140.0,0,1,Check-Out,01-09-2017,2017-08-31,1,2,0,140.0,8,31,3
City Hotel,1,31,2016,November,48,23,0,4,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,0.0,0,Transient,77.86,0,2,Canceled,11-11-2016,2016-11-23,4,2,0,311.44,11,23,2
Resort Hotel,1,231,2015,July,28,7,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,240.0,0.0,0,Transient,110.7,0,0,Canceled,17-03-2015,2015-07-07,8,2,1,885.6,7,7,1
City Hotel,1,97,2017,March,9,4,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,97.2,0,1,Canceled,25-12-2016,2017-03-04,3,2,0,291.6,3,4,5
City Hotel,1,6,2017,February,7,14,0,1,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,128.0,0,0,Canceled,08-02-2017,2017-02-14,1,3,0,128.0,2,14,1
City Hotel,0,34,2016,June,25,14,0,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,107.1,0,1,Check-Out,17-06-2016,2016-06-14,3,2,0,321.29999999999995,6,14,1
City Hotel,0,1,2016,January,2,8,0,2,2,0,0,SC,BRA,Online TA,TA/TO,1,11,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,67.5,0,0,Check-Out,10-01-2016,2016-01-08,2,2,11,135.0,1,8,4
City Hotel,0,13,2017,January,3,21,1,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,89.0,0,1,Check-Out,23-01-2017,2017-01-21,2,2,0,178.0,1,21,5
City Hotel,1,14,2016,April,16,16,2,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,127.67,0,0,Canceled,04-04-2016,2016-04-16,3,3,0,383.01,4,16,5
City Hotel,0,4,2015,November,46,14,2,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,0.0,0,Transient,81.0,0,1,Check-Out,17-11-2015,2015-11-14,3,2,0,243.0,11,14,5
City Hotel,0,157,2017,August,31,1,0,4,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,137.25,0,0,Check-Out,05-08-2017,2017-08-01,4,2,0,549.0,8,1,1
City Hotel,1,212,2016,October,42,9,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,75.23,0,0,Canceled,12-03-2016,2016-10-09,4,2,0,300.92,10,9,6
City Hotel,1,163,2016,June,24,5,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,0.0,0,Transient,100.0,0,0,Canceled,26-01-2016,2016-06-05,4,1,0,400.0,6,5,6
City Hotel,0,116,2016,October,44,23,2,2,2,0,1,BB,KOR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,0.0,0,Transient,104.85,0,2,Check-Out,27-10-2016,2016-10-23,4,3,0,419.4,10,23,6
Resort Hotel,1,106,2016,July,30,21,1,3,2,2,0,BB,ARG,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,252.0,0,0,Canceled,13-06-2016,2016-07-21,4,4,0,1008.0,7,21,3
Resort Hotel,0,30,2016,February,8,20,2,5,2,0,1,BB,GBR,Direct,Direct,0,0,0,A,E,1,No Deposit,0.0,0.0,0,Transient,48.0,0,1,Check-Out,27-02-2016,2016-02-20,7,3,0,336.0,2,20,5
Resort Hotel,0,222,2016,April,14,2,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,42.19,0,2,Check-Out,09-04-2016,2016-04-02,7,2,0,295.33,4,2,5
City Hotel,1,9,2016,April,17,19,0,1,2,0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,89.0,0,0,Canceled,15-04-2016,2016-04-19,1,2,0,89.0,4,19,1
City Hotel,1,317,2016,September,38,15,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,0.0,0,Transient,120.0,0,0,Canceled,09-02-2016,2016-09-15,2,2,0,240.0,9,15,3
Resort Hotel,0,129,2016,March,14,28,2,5,3,0,0,BB,BEL,Direct,Direct,0,0,0,C,C,0,No Deposit,0.0,0.0,0,Transient,88.84,0,1,Check-Out,04-04-2016,2016-03-28,7,3,0,621.88,3,28,0
City Hotel,1,240,2016,December,50,10,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,67.5,0,2,Canceled,05-11-2016,2016-12-10,3,2,0,202.5,12,10,5
City Hotel,0,87,2016,May,22,22,2,5,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,0.0,0,Transient,85.0,0,0,Check-Out,29-05-2016,2016-05-22,7,2,0,595.0,5,22,6
City Hotel,0,23,2016,March,12,18,0,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,0.0,0,Transient-Party,109.0,0,2,Check-Out,19-03-2016,2016-03-18,1,3,0,109.0,3,18,4
Resort Hotel,0,0,2016,October,44,28,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0.0,0,Transient,68.0,0,0,Check-Out,29-10-2016,2016-10-28,1,2,0,68.0,10,28,4
Resort Hotel,0,132,2016,July,30,18,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,196.0,0.0,0,Transient,198.5,0,0,Check-Out,22-07-2016,2016-07-18,4,4,0,794.0,7,18,0
City Hotel,1,479,2017,August,32,9,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,0.0,0,Transient-Party,112.67,0,0,Canceled,27-07-2017,2017-08-09,3,2,0,338.01,8,9,2
City Hotel,0,405,2017,July,27,4,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient-Party,114.4,0,0,Check-Out,06-07-2017,2017-07-04,2,2,0,228.8,7,4,1
Resort Hotel,0,29,2017,April,15,10,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,75.0,0,1,Check-Out,11-04-2017,2017-04-10,1,2,0,75.0,4,10,0
Resort Hotel,0,109,2015,November,46,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0.0,0,Transient,80.8,1,2,Check-Out,14-11-2015,2015-11-13,1,2,0,80.8,11,13,4
